APN,RSO Year,Address,City,Zip,RSO Units,Prior Council District,Council District,Land Use Code,Unit Range,Latitude,Longitude
2146002128,2019,6245 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18426,-118.61051
2146002129,2019,6243 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002130,2019,6243 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18423,-118.61051
2146002131,2019,6241 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002132,2019,6241 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842057,-118.6110491
2146002133,2019,6239 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002134,2019,6239 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18416,-118.61051
2146002135,2019,6237 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002136,2019,6237 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18412,-118.61051
2146002137,2019,6235 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002138,2019,6235 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18408,-118.61051
2146002139,2019,6233 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002140,2019,6233 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18404,-118.61051
2146002141,2019,6231 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002143,2019,6229 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002144,2019,6229 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18396,-118.61051
2146002145,2019,22229 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18385,-118.61125
2146002146,2019,22229 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002147,2019,22231 ERWIN ST34,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,,
2146002148,2019,22231 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002149,2019,22233 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18385,-118.61136
2146002150,2019,22233 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002151,2019,22235 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18385,-118.61142
2146002152,2019,22235 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002153,2019,22237 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18385,-118.61147
2146002154,2019,22237 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1841008,-118.611533
2146002155,2019,22221 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002156,2019,22223 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18385,-118.61107
2146002157,2019,22223 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002158,2019,22225 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842057,-118.6110491
2146002159,2019,22225 1/2 ERWIN ST UNIT 46,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002160,2019,22227 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1838504,-118.6111565
2146002161,2019,22227 1/2 ERWIN ST,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002162,2019,6227 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002163,2019,6227 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842057,-118.6110491
2146002164,2019,6225 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002165,2019,6225 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18387999999999,-118.61051
2146002166,2019,6223 1/2 RANDI AVE UNIT 53,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002167,2019,6223 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1838424,-118.6109308
2146002168,2019,6221 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002169,2019,6249 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839293,-118.6106802
2146002170,2019,6251 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.18437,-118.61051
2146002171,2019,6251 1/2 RANDI AVE UNIT 58,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002172,2019,6253 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1843999,-118.61051
2146002173,2019,6253 1/2 RANDI AVE UNIT 60,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002174,2019,6255 RANDI AVE UNIT 61,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146002175,2019,6255 1/2 RANDI AVE,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1842106,-118.6110609
2146003022,2019,22100 ERWIN ST,LOS ANGELES,91367.0,159,3,3.0,501,100+ units,34.1826187,-118.6084017
2146003034,2019,22111 CALVERT ST,LOS ANGELES,91367.0,156,3,3.0,500,100+ units,34.1813851,-118.6083978
2146003035,2019,22122 ERWIN ST,LOS ANGELES,91367.0,162,3,3.0,500,100+ units,34.1826234,-118.6095154
2146005036,2019,6333 CANOGA AVE,LOS ANGELES,91367.0,250,3,3.0,500,100+ units,34.1851077,-118.5978519
2146005040,2019,6220 OWENSMOUTH AVE,LOS ANGELES,91367.0,266,3,3.0,500,100+ units,34.1837747,-118.6012552
2146005041,2019,21515 ERWIN ST NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.183124,-118.5979046
2146005042,2019,21515 ERWIN ST NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005043,2019,21515 ERWIN ST NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005044,2019,21515 ERWIN ST NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005045,2019,21515 ERWIN ST NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005046,2019,21515 ERWIN ST NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005047,2019,21515 ERWIN ST NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005048,2019,21515 ERWIN ST NO 8,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005049,2019,21515 ERWIN ST NO 9,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005050,2019,21515 ERWIN ST NO 10,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005051,2019,21515 ERWIN ST 11,WOODLAND HILLS,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005052,2019,21515 ERWIN ST NO 12,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005053,2019,6255 CANOGA AVE NO 13,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005054,2019,6255 CANOGA AVE NO 14,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005055,2019,6255 CANOGA AVE NO 15,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005056,2019,6255 CANOGA AVE NO 16,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005057,2019,6255 CANOGA AVE NO 17,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005058,2019,6255 CANOGA AVE NO 18,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005059,2019,6255 CANOGA AVE NO 19,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005060,2019,6255 CANOGA AVE NO 20,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005061,2019,6255 CANOGA AVE NO 21,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005062,2019,6255 CANOGA AVE NO 22,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005063,2019,6255 CANOGA AVE NO 23,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005064,2019,6255 CANOGA AVE NO 24,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005065,2019,6255 CANOGA AVE NO 25,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005066,2019,6255 CANOGA AVE NO 26,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005067,2019,6255 CANOGA AVE NO 27,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005068,2019,6255 CANOGA AVE NO 28,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005069,2019,6255 CANOGA AVE NO 29,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005070,2019,6255 CANOGA AVE 30,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005071,2019,6255 CANOGA AVE NO 31,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005072,2019,6255 CANOGA AVE NO 32,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005073,2019,6255 CANOGA AVE NO 33,LOS ANGELES,91367.0,1,3,3.0,010E,1 unit,34.1839985,-118.5983841
2146005074,2019,6255 CANOGA AVE NO 34,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005075,2019,6255 CANOGA AVE NO 35,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005076,2019,6265 CANOGA AVE NO 36,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005077,2019,6265 CANOGA AVE NO 37,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005078,2019,6265 CANOGA AVE NO 38,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005079,2019,6265 CANOGA AVE NO 39,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005080,2019,6265 CANOGA AVE NO 40,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005081,2019,6265 CANOGA AVE NO 41,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005082,2019,6265 CANOGA AVE NO 42,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005083,2019,6265 CANOGA AVE NO 43,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005084,2019,6265 CANOGA AVE NO 44,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005085,2019,6265 CANOGA AVE NO 45,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005086,2019,6265 CANOGA AVE NO 46,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005087,2019,6265 CANOGA AVE NO 47,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005088,2019,6265 CANOGA AVE NO 48,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005089,2019,6265 CANOGA AVE NO 49,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005090,2019,6265 CANOGA AVE NO 50,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005091,2019,6265 CANOGA AVE NO 51,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005092,2019,6265 CANOGA AVE NO 52,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005093,2019,6265 CANOGA AVE NO 53,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005094,2019,6265 CANOGA AVE NO 54,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005095,2019,6265 CANOGA AVE NO 55,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1840368,-118.5974404
2146005096,2019,6275 CANOGA AVE NO 56,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005097,2019,6275 CANOGA AVE NO 57,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005098,2019,6275 CANOGA AVE NO 58,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005099,2019,6275 CANOGA AVE NO 59,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005100,2019,6275 CANOGA AVE NO 60,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005101,2019,6275 CANOGA AVE NO 61,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005102,2019,6275 CANOGA AVE NO 62,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005103,2019,6275 CANOGA AVE NO 63,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005104,2019,6275 CANOGA AVE NO 64,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005105,2019,6275 CANOGA AVE NO 65,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005106,2019,6275 CANOGA AVE NO 66,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005107,2019,6275 CANOGA AVE NO 67,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005108,2019,6275 CANOGA AVE NO 68,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005109,2019,6275 CANOGA AVE NO 69,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005110,2019,6275 CANOGA AVE NO 70,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005111,2019,6275 CANOGA AVE NO 71,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005112,2019,6275 CANOGA AVE NO 72,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005113,2019,6275 CANOGA AVE NO 73,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005114,2019,6275 CANOGA AVE NO 74,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005115,2019,6275 CANOGA AVE NO 75,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005116,2019,6275 CANOGA AVE NO 76,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005117,2019,6275 CANOGA AVE NO 77,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005118,2019,6275 CANOGA AVE NO 78,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005119,2019,6275 CANOGA AVE NO 79,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005120,2019,6275 CANOGA AVE NO 80,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005121,2019,6275 CANOGA AVE NO 81,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005122,2019,6275 CANOGA AVE NO 82,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005123,2019,6275 CANOGA AVE NO 83,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005124,2019,6275 CANOGA AVE NO 84,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005125,2019,6275 CANOGA AVE NO 85,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005126,2019,6275 CANOGA AVE NO 86,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005127,2019,6275 CANOGA AVE NO 87,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146005128,2019,6275 CANOGA AVE NO 88,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.1839985,-118.5983841
2146008022,2019,5633 TOPANGA CANYON BLVD,LOS ANGELES,91367.0,127,3,3.0,501,100+ units,34.1729933,-118.606313
2146008035,2019,5807 TOPANGA CANYON BLVD,LOS ANGELES,91367.0,324,3,3.0,501,100+ units,34.1755848,-118.6060722
2146008037,2019,22035 BURBANK BLVD,LOS ANGELES,91367.0,246,3,3.0,501,100+ units,34.1721342,-118.6075696
2146008043,2019,22133 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008044,2019,22133 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008045,2019,22133 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008046,2019,22133 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008047,2019,22133 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008048,2019,22133 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008049,2019,22133 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008050,2019,22137 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008051,2019,22137 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008052,2019,22137 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008053,2019,22137 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008054,2019,22137 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008055,2019,22137 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008056,2019,22137 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008057,2019,22131 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008058,2019,22131 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008059,2019,22131 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008060,2019,22131 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008061,2019,22131 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008062,2019,22131 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008063,2019,22131 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008064,2019,22135 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008065,2019,22135 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008066,2019,22135 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008067,2019,22135 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008068,2019,22135 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008069,2019,22135 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008070,2019,22135 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008071,2019,22139 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008072,2019,22139 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008073,2019,22139 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008074,2019,22139 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008075,2019,22139 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008076,2019,22139 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008077,2019,22139 BURBANK BLVD,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.171542,-118.5428138
2146008078,2019,22141 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008079,2019,22141 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008080,2019,22141 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008081,2019,22141 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008082,2019,22141 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008083,2019,22141 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008084,2019,22141 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008085,2019,22143 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008086,2019,22143 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008087,2019,22143 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008088,2019,22143 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008089,2019,22143 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008090,2019,22143 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008091,2019,22143 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008092,2019,22145 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008093,2019,22145 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008094,2019,22145 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008095,2019,22145 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008096,2019,22145 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008097,2019,22145 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008098,2019,22145 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008099,2019,22127 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008100,2019,22127 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008101,2019,22127 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008102,2019,22127 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008103,2019,22127 BURBANK BLVD NO 5,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008104,2019,22127 BURBANK BLVD NO 6,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008105,2019,22127 BURBANK BLVD NO 7,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008106,2019,22123 BURBANK BLVD NO 1,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008107,2019,22123 BURBANK BLVD NO 2,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008108,2019,22123 BURBANK BLVD NO 3,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
2146008109,2019,22123 BURBANK BLVD NO 4,LOS ANGELES,91367.0,1,3,3.0,010C,1 unit,34.173203,-118.6087885
