Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14002_001,SE_A14002_002,SE_A14002_003,SE_A14002_004,SE_A14002_005,SE_A14002_006,SE_A14002_007,SE_A14002_008,SE_A14002_009,SE_A14002_010,SE_A14002_011,SE_A14002_012,PCT_SE_A14002_002,PCT_SE_A14002_003,PCT_SE_A14002_004,PCT_SE_A14002_005,PCT_SE_A14002_006,PCT_SE_A14002_007,PCT_SE_A14002_008,PCT_SE_A14002_009,PCT_SE_A14002_010,PCT_SE_A14002_011,PCT_SE_A14002_012,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003,SE_A00001_001
"06037207711","Census Tract 2077.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207711",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207711","Census Tract 2077.11",,,,1836,22,8,25,30,0,50,128,186,253,257,877,1.2,0.44,1.36,1.63,0,2.72,6.97,10.13,13.78,14,47.77,2627,976,328,35,1067,0,135,86,37.15,12.49,1.33,40.62,0,5.14,3.27,1391,34,762,145,420,30,2.44,54.78,10.42,30.19,2.16,1391,145,420,10.42,30.19,2627
"06037207712","Census Tract 2077.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207712",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207712","Census Tract 2077.12",,,,3163,125,205,412,135,84,126,95,317,382,714,568,3.95,6.48,13.03,4.27,2.66,3.98,3,10.02,12.08,22.57,17.96,4927,1115,832,0,1794,0,510,676,22.63,16.89,0,36.41,0,10.35,13.72,2827,28,957,1091,632,119,0.99,33.85,38.59,22.36,4.21,2827,1091,632,38.59,22.36,4927
"06037207901","Census Tract 2079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207901","Census Tract 2079.01",,,,2589,489,140,205,31,57,76,0,303,185,275,828,18.89,5.41,7.92,1.2,2.2,2.94,0,11.7,7.15,10.62,31.98,3801,966,586,89,1728,0,130,302,25.41,15.42,2.34,45.46,0,3.42,7.95,2322,51,893,428,485,465,2.2,38.46,18.43,20.89,20.03,2322,428,485,18.43,20.89,3801
"06037207902","Census Tract 2079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207902","Census Tract 2079.02",,,,4752,568,96,183,96,0,136,90,520,458,1051,1554,11.95,2.02,3.85,2.02,0,2.86,1.89,10.94,9.64,22.12,32.7,7354,2359,752,159,2886,0,287,911,32.08,10.23,2.16,39.24,0,3.9,12.39,3908,0,1606,917,1071,314,0,41.1,23.46,27.41,8.03,3908,917,1071,23.46,27.41,7354
"06037208001","Census Tract 2080.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208001","Census Tract 2080.01",,,,1263,66,21,53,30,72,62,54,198,180,318,209,5.23,1.66,4.2,2.38,5.7,4.91,4.28,15.68,14.25,25.18,16.55,2581,442,313,22,543,0,1021,240,17.13,12.13,0.85,21.04,0,39.56,9.3,1263,75,504,269,370,45,5.94,39.9,21.3,29.3,3.56,1263,269,370,21.3,29.3,2581
"06037208002","Census Tract 2080.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208002","Census Tract 2080.02",,,,1271,20,33,143,0,63,96,220,123,269,86,218,1.57,2.6,11.25,0,4.96,7.55,17.31,9.68,21.16,6.77,17.15,4041,790,0,29,271,0,2559,392,19.55,0,0.72,6.71,0,63.33,9.7,1095,132,310,266,374,13,12.05,28.31,24.29,34.16,1.19,1095,266,374,24.29,34.16,4041
"06037208301","Census Tract 2083.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208301","Census Tract 2083.01",,,,551,27,27,44,38,17,65,87,104,79,55,8,4.9,4.9,7.99,6.9,3.09,11.8,15.79,18.87,14.34,9.98,1.45,1693,270,29,139,66,0,1095,94,15.95,1.71,8.21,3.9,0,64.68,5.55,518,13,209,74,199,23,2.51,40.35,14.29,38.42,4.44,518,74,199,14.29,38.42,1693
"06037208302","Census Tract 2083.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208302","Census Tract 2083.02",,,,1749,202,15,146,97,91,76,84,423,242,250,123,11.55,0.86,8.35,5.55,5.2,4.35,4.8,24.19,13.84,14.29,7.03,4715,685,548,181,558,0,2012,731,14.53,11.62,3.84,11.83,0,42.67,15.5,1398,39,619,469,187,84,2.79,44.28,33.55,13.38,6.01,1398,469,187,33.55,13.38,4715
"06037208401","Census Tract 2084.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208401","Census Tract 2084.01",,,,1345,87,49,125,0,103,210,167,188,232,109,75,6.47,3.64,9.29,0,7.66,15.61,12.42,13.98,17.25,8.1,5.58,3852,393,374,150,967,8,1447,513,10.2,9.71,3.89,25.1,0.21,37.56,13.32,1324,21,562,337,379,25,1.59,42.45,25.45,28.63,1.89,1324,337,379,25.45,28.63,3852
"06037208402","Census Tract 2084.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208402","Census Tract 2084.02",,,,882,53,18,38,49,7,64,77,112,149,140,175,6.01,2.04,4.31,5.56,0.79,7.26,8.73,12.7,16.89,15.87,19.84,2516,762,87,0,373,17,1010,267,30.29,3.46,0,14.83,0.68,40.14,10.61,745,38,293,159,193,62,5.1,39.33,21.34,25.91,8.32,745,159,193,21.34,25.91,2516
"06037208501","Census Tract 2085.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208501","Census Tract 2085.01",,,,894,41,0,27,53,8,72,79,107,156,81,270,4.59,0,3.02,5.93,0.89,8.05,8.84,11.97,17.45,9.06,30.2,2458,443,52,15,1010,0,822,116,18.02,2.12,0.61,41.09,0,33.44,4.72,807,32,372,131,226,46,3.97,46.1,16.23,28,5.7,807,131,226,16.23,28,2458
"06037208502","Census Tract 2085.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208502","Census Tract 2085.02",,,,1423,102,55,212,14,77,86,175,410,79,143,70,7.17,3.87,14.9,0.98,5.41,6.04,12.3,28.81,5.55,10.05,4.92,3801,751,163,15,311,0,2098,463,19.76,4.29,0.39,8.18,0,55.2,12.18,1350,58,381,468,413,30,4.3,28.22,34.67,30.59,2.22,1350,468,413,34.67,30.59,3801
"06037208610","Census Tract 2086.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208610",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208610","Census Tract 2086.10",,,,1474,8,39,76,7,27,185,104,277,304,185,262,0.54,2.65,5.16,0.47,1.83,12.55,7.06,18.79,20.62,12.55,17.77,4277,924,170,28,1374,159,1215,407,21.6,3.97,0.65,32.13,3.72,28.41,9.52,1313,45,635,280,319,34,3.43,48.36,21.33,24.3,2.59,1313,280,319,21.33,24.3,4277
"06037208620","Census Tract 2086.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208620",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208620","Census Tract 2086.20",,,,1605,86,23,39,29,67,142,182,316,314,242,165,5.36,1.43,2.43,1.81,4.17,8.85,11.34,19.69,19.56,15.08,10.28,4000,785,353,120,1044,35,1167,496,19.62,8.82,3,26.1,0.88,29.18,12.4,1431,72,565,342,415,37,5.03,39.48,23.9,29,2.59,1431,342,415,23.9,29,4000
"06037208710","Census Tract 2087.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208710","Census Tract 2087.10",,,,2074,128,31,104,68,10,131,256,517,300,181,348,6.17,1.49,5.01,3.28,0.48,6.32,12.34,24.93,14.46,8.73,16.78,4895,539,340,95,2456,0,1064,401,11.01,6.95,1.94,50.17,0,21.74,8.19,1774,15,744,452,442,121,0.85,41.94,25.48,24.92,6.82,1774,452,442,25.48,24.92,4895
"06037208720","Census Tract 2087.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208720",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208720","Census Tract 2087.20",,,,1487,53,104,107,70,43,382,229,242,145,87,25,3.56,6.99,7.2,4.71,2.89,25.69,15.4,16.27,9.75,5.85,1.68,3406,1248,119,485,273,0,945,336,36.64,3.49,14.24,8.02,0,27.75,9.86,1451,31,474,520,426,0,2.14,32.67,35.84,29.36,0,1451,520,426,35.84,29.36,3406
"06037208801","Census Tract 2088.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208801","Census Tract 2088.01",,,,1364,143,21,181,50,6,179,340,190,62,103,89,10.48,1.54,13.27,3.67,0.44,13.12,24.93,13.93,4.55,7.55,6.52,3368,609,580,135,663,0,1168,213,18.08,17.22,4.01,19.69,0,34.68,6.32,1346,24,411,383,355,173,1.78,30.53,28.45,26.37,12.85,1346,383,355,28.45,26.37,3368
"06037208802","Census Tract 2088.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208802","Census Tract 2088.02",,,,1380,83,161,254,23,64,109,75,202,262,79,68,6.01,11.67,18.41,1.67,4.64,7.9,5.43,14.64,18.99,5.72,4.93,2772,545,249,66,674,0,888,350,19.66,8.98,2.38,24.31,0,32.03,12.63,1380,42,368,471,465,34,3.04,26.67,34.13,33.7,2.46,1380,471,465,34.13,33.7,2772
"06037208902","Census Tract 2089.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208902","Census Tract 2089.02",,,,674,7,29,20,23,16,145,176,122,59,63,14,1.04,4.3,2.97,3.41,2.37,21.51,26.11,18.1,8.75,9.35,2.08,2399,392,98,83,88,0,1573,165,16.34,4.09,3.46,3.67,0,65.57,6.88,674,0,253,184,221,16,0,37.54,27.3,32.79,2.37,674,184,221,27.3,32.79,2399
"06037208903","Census Tract 2089.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208903",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208903","Census Tract 2089.03",,,,1079,47,45,80,29,67,212,136,218,11,171,63,4.36,4.17,7.41,2.69,6.21,19.65,12.6,20.2,1.02,15.85,5.84,3819,512,216,307,136,0,2457,191,13.41,5.66,8.04,3.56,0,64.34,5,1079,35,405,250,308,81,3.24,37.53,23.17,28.54,7.51,1079,250,308,23.17,28.54,3819
"06037208904","Census Tract 2089.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208904",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208904","Census Tract 2089.04",,,,1367,148,19,273,76,117,217,232,102,111,21,51,10.83,1.39,19.97,5.56,8.56,15.87,16.97,7.46,8.12,1.54,3.73,3590,555,81,225,488,0,1784,457,15.46,2.26,6.27,13.59,0,49.69,12.73,1328,36,326,542,364,60,2.71,24.55,40.81,27.41,4.52,1328,542,364,40.81,27.41,3590
"06037209103","Census Tract 2091.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209103","Census Tract 2091.03",,,,1064,24,7,66,142,174,168,189,131,67,87,9,2.26,0.66,6.2,13.35,16.35,15.79,17.76,12.31,6.3,8.18,0.85,3226,497,290,17,93,0,2105,224,15.41,8.99,0.53,2.88,0,65.25,6.94,1064,50,305,222,487,0,4.7,28.67,20.86,45.77,0,1064,222,487,20.86,45.77,3226
"06037209104","Census Tract 2091.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209104",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209104","Census Tract 2091.04",,,,940,98,38,155,52,0,99,125,116,166,48,43,10.43,4.04,16.49,5.53,0,10.53,13.3,12.34,17.66,5.11,4.57,2567,384,156,96,217,0,1408,306,14.96,6.08,3.74,8.45,0,54.85,11.92,933,27,351,287,241,27,2.89,37.62,30.76,25.83,2.89,933,287,241,30.76,25.83,2567
"06037209105","Census Tract 2091.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209105",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209105","Census Tract 2091.05",,,,1001,115,144,101,10,0,173,133,277,33,15,0,11.49,14.39,10.09,1,0,17.28,13.29,27.67,3.3,1.5,0,3153,564,143,0,247,0,2083,116,17.89,4.54,0,7.83,0,66.06,3.68,1001,0,283,292,381,45,0,28.27,29.17,38.06,4.5,1001,292,381,29.17,38.06,3153
"06037209106","Census Tract 2091.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209106",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209106","Census Tract 2091.06",,,,1231,90,95,140,52,10,211,74,188,144,147,80,7.31,7.72,11.37,4.22,0.81,17.14,6.01,15.27,11.7,11.94,6.5,2101,468,248,9,430,0,818,128,22.28,11.8,0.43,20.47,0,38.93,6.09,1116,18,353,397,313,35,1.61,31.63,35.57,28.05,3.14,1116,397,313,35.57,28.05,2101
"06037209201","Census Tract 2092.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209201","Census Tract 2092.01",,,,2061,124,79,67,20,61,119,83,510,332,225,441,6.02,3.83,3.25,0.97,2.96,5.77,4.03,24.75,16.11,10.92,21.4,3298,654,809,42,1185,0,394,214,19.83,24.53,1.27,35.93,0,11.95,6.49,1928,36,521,640,669,62,1.87,27.02,33.2,34.7,3.22,1928,640,669,33.2,34.7,3298
"06037209202","Census Tract 2092.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209202","Census Tract 2092.02",,,,520,67,0,24,24,0,105,126,109,32,8,25,12.88,0,4.62,4.62,0,20.19,24.23,20.96,6.15,1.54,4.81,1410,260,55,48,198,0,632,217,18.44,3.9,3.4,14.04,0,44.82,15.39,520,8,68,145,270,29,1.54,13.08,27.88,51.92,5.58,520,145,270,27.88,51.92,1410
"06037209300","Census Tract 2093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209300","Census Tract 2093",,,,2340,239,171,308,45,94,303,297,364,175,224,120,10.21,7.31,13.16,1.92,4.02,12.95,12.69,15.56,7.48,9.57,5.13,4934,456,797,59,540,0,2310,772,9.24,16.15,1.2,10.94,0,46.82,15.65,2330,19,623,522,1046,120,0.82,26.74,22.4,44.89,5.15,2330,522,1046,22.4,44.89,4934
"06037209401","Census Tract 2094.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209401","Census Tract 2094.01",,,,1547,195,129,205,77,16,208,250,210,187,65,5,12.61,8.34,13.25,4.98,1.03,13.45,16.16,13.57,12.09,4.2,0.32,3689,488,530,27,714,1,1655,274,13.23,14.37,0.73,19.35,0.03,44.86,7.43,1540,41,529,449,422,99,2.66,34.35,29.16,27.4,6.43,1540,449,422,29.16,27.4,3689
"06037209402","Census Tract 2094.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209402","Census Tract 2094.02",,,,1280,67,13,93,89,88,118,266,265,100,66,115,5.23,1.02,7.27,6.95,6.88,9.22,20.78,20.7,7.81,5.16,8.98,4102,615,68,87,151,0,2144,1037,14.99,1.66,2.12,3.68,0,52.27,25.28,1214,81,455,297,325,56,6.67,37.48,24.46,26.77,4.61,1214,297,325,24.46,26.77,4102
"06037209403","Census Tract 2094.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209403","Census Tract 2094.03",,,,1514,71,97,103,266,73,224,292,176,162,13,37,4.69,6.41,6.8,17.57,4.82,14.8,19.29,11.62,10.7,0.86,2.44,4721,789,436,118,615,0,2496,267,16.71,9.24,2.5,13.03,0,52.87,5.66,1464,0,406,581,461,16,0,27.73,39.69,31.49,1.09,1464,581,461,39.69,31.49,4721
"06037209510","Census Tract 2095.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209510",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209510","Census Tract 2095.10",,,,956,76,0,41,53,33,129,276,173,88,55,32,7.95,0,4.29,5.54,3.45,13.49,28.87,18.1,9.21,5.75,3.35,2656,281,121,0,758,0,1155,341,10.58,4.56,0,28.54,0,43.49,12.84,913,16,230,283,340,44,1.75,25.19,31,37.24,4.82,913,283,340,31,37.24,2656
"06037209520","Census Tract 2095.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209520",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209520","Census Tract 2095.20",,,,925,50,77,65,43,107,67,116,205,81,70,44,5.41,8.32,7.03,4.65,11.57,7.24,12.54,22.16,8.76,7.57,4.76,2373,541,151,130,159,0,1154,238,22.8,6.36,5.48,6.7,0,48.63,10.03,905,44,362,97,370,32,4.86,40,10.72,40.88,3.54,905,97,370,10.72,40.88,2373
"06037209810","Census Tract 2098.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209810",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209810","Census Tract 2098.10",,,,755,28,14,58,62,31,149,148,138,89,29,9,3.71,1.85,7.68,8.21,4.11,19.74,19.6,18.28,11.79,3.84,1.19,2678,560,111,50,237,8,1429,283,20.91,4.14,1.87,8.85,0.3,53.36,10.57,738,68,215,206,239,10,9.21,29.13,27.91,32.38,1.36,738,206,239,27.91,32.38,2678
"06037209820","Census Tract 2098.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209820",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037209820","Census Tract 2098.20",,,,814,50,52,32,55,34,88,72,149,129,52,101,6.14,6.39,3.93,6.76,4.18,10.81,8.85,18.3,15.85,6.39,12.41,2498,516,48,68,57,0,1508,301,20.66,1.92,2.72,2.28,0,60.37,12.05,668,82,230,176,137,43,12.28,34.43,26.35,20.51,6.44,668,176,137,26.35,20.51,2498
"06037210010","Census Tract 2100.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"210010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037210010","Census Tract 2100.10",,,,1223,97,109,151,125,124,101,114,174,34,124,70,7.93,8.91,12.35,10.22,10.14,8.26,9.32,14.23,2.78,10.14,5.72,3192,896,30,180,481,0,1199,406,28.07,0.94,5.64,15.07,0,37.56,12.72,1072,52,357,297,275,91,4.85,33.3,27.71,25.65,8.49,1072,297,275,27.71,25.65,3192
"06037211000","Census Tract 2110, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211000","Census Tract 2110",,,,2169,79,27,62,0,12,54,147,129,171,280,1208,3.64,1.24,2.86,0,0.55,2.49,6.78,5.95,7.88,12.91,55.69,5313,2670,464,0,1560,0,98,521,50.25,8.73,0,29.36,0,1.84,9.81,848,9,286,192,291,70,1.06,33.73,22.64,34.32,8.25,848,192,291,22.64,34.32,5313
"06037211121","Census Tract 2111.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211121",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211121","Census Tract 2111.21",,,,1002,36,0,105,28,0,84,156,106,316,71,100,3.59,0,10.48,2.79,0,8.38,15.57,10.58,31.54,7.09,9.98,2318,546,98,0,827,0,676,171,23.55,4.23,0,35.68,0,29.16,7.38,915,0,340,216,350,9,0,37.16,23.61,38.25,0.98,915,216,350,23.61,38.25,2318
"06037211122","Census Tract 2111.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211122",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211122","Census Tract 2111.22",,,,1201,191,12,23,12,73,98,228,127,154,126,157,15.9,1,1.92,1,6.08,8.16,18.98,10.57,12.82,10.49,13.07,2645,494,274,0,898,0,736,243,18.68,10.36,0,33.95,0,27.83,9.19,1108,0,310,296,433,69,0,27.98,26.71,39.08,6.23,1108,296,433,26.71,39.08,2645
"06037211123","Census Tract 2111.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211123",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211123","Census Tract 2111.23",,,,1133,59,37,64,11,95,50,97,94,86,308,232,5.21,3.27,5.65,0.97,8.38,4.41,8.56,8.3,7.59,27.18,20.48,1816,280,58,25,1285,0,127,41,15.42,3.19,1.38,70.76,0,6.99,2.26,1099,12,467,319,242,59,1.09,42.49,29.03,22.02,5.37,1099,319,242,29.03,22.02,1816
"06037211124","Census Tract 2111.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211124",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211124","Census Tract 2111.24",,,,2020,110,52,0,10,86,282,327,321,273,240,319,5.45,2.57,0,0.5,4.26,13.96,16.19,15.89,13.51,11.88,15.79,4287,535,57,14,2455,0,983,243,12.48,1.33,0.33,57.27,0,22.93,5.67,1885,67,719,295,660,144,3.55,38.14,15.65,35.01,7.64,1885,295,660,15.65,35.01,4287
"06037211201","Census Tract 2112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211201","Census Tract 2112.01",,,,1104,12,12,77,40,24,110,91,275,177,139,147,1.09,1.09,6.97,3.62,2.17,9.96,8.24,24.91,16.03,12.59,13.32,2694,500,131,48,577,0,957,481,18.56,4.86,1.78,21.42,0,35.52,17.85,1021,95,355,263,284,24,9.3,34.77,25.76,27.82,2.35,1021,263,284,25.76,27.82,2694
"06037211202","Census Tract 2112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211202","Census Tract 2112.02",,,,1039,8,14,43,90,54,72,204,233,64,92,165,0.77,1.35,4.14,8.66,5.2,6.93,19.63,22.43,6.16,8.85,15.88,2254,381,82,11,730,0,788,262,16.9,3.64,0.49,32.39,0,34.96,11.62,1012,97,406,197,304,8,9.58,40.12,19.47,30.04,0.79,1012,197,304,19.47,30.04,2254
"06037211310","Census Tract 2113.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211310",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211310","Census Tract 2113.10",,,,1545,126,63,166,36,35,140,262,306,135,197,79,8.16,4.08,10.74,2.33,2.27,9.06,16.96,19.81,8.74,12.75,5.11,3484,680,262,15,943,0,1381,203,19.52,7.52,0.43,27.07,0,39.64,5.83,1418,0,434,366,560,58,0,30.61,25.81,39.49,4.09,1418,366,560,25.81,39.49,3484
"06037211320","Census Tract 2113.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211320",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211320","Census Tract 2113.20",,,,1198,72,77,104,21,54,189,82,135,110,271,83,6.01,6.43,8.68,1.75,4.51,15.78,6.84,11.27,9.18,22.62,6.93,3253,448,114,58,707,0,1365,561,13.77,3.5,1.78,21.73,0,41.96,17.25,1156,23,449,229,391,64,1.99,38.84,19.81,33.82,5.54,1156,229,391,19.81,33.82,3253
"06037211410","Census Tract 2114.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211410","Census Tract 2114.10",,,,1126,54,11,30,0,85,98,311,292,62,95,88,4.8,0.98,2.66,0,7.55,8.7,27.62,25.93,5.51,8.44,7.82,2913,362,149,115,1208,0,1029,50,12.43,5.12,3.95,41.47,0,35.32,1.72,1023,0,260,501,223,39,0,25.42,48.97,21.8,3.81,1023,501,223,48.97,21.8,2913
"06037211420","Census Tract 2114.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211420","Census Tract 2114.20",,,,1259,76,30,40,88,55,51,170,249,203,104,193,6.04,2.38,3.18,6.99,4.37,4.05,13.5,19.78,16.12,8.26,15.33,3495,573,152,6,855,0,1379,530,16.39,4.35,0.17,24.46,0,39.46,15.16,1082,26,318,405,301,32,2.4,29.39,37.43,27.82,2.96,1082,405,301,37.43,27.82,3495
"06037211500","Census Tract 2115, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211500","Census Tract 2115",,,,1867,17,19,44,167,44,49,224,248,202,370,483,0.91,1.02,2.36,8.94,2.36,2.62,12,13.28,10.82,19.82,25.87,3857,1631,205,0,1179,0,613,229,42.29,5.32,0,30.57,0,15.89,5.94,1212,48,437,198,519,10,3.96,36.06,16.34,42.82,0.83,1212,198,519,16.34,42.82,3857
"06037211701","Census Tract 2117.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037211701","Census Tract 2117.01",,,,1282,37,20,89,53,82,51,81,184,76,223,386,2.89,1.56,6.94,4.13,6.4,3.98,6.32,14.35,5.93,17.39,30.11,2781,845,109,0,1246,0,100,481,30.38,3.92,0,44.8,0,3.6,17.3,840,27,322,199,256,36,3.21,38.33,23.69,30.48,4.29,840,199,256,23.69,30.48,2781
